Tytuł,Artysta,Opis,Usunięto,"Wykonawcy w tej stacji","Podobne stacje"
"Radio Thunderstruck","AC/DC","Słuchaj wykonawców AC/DC, Aerosmith, Guns N’ Roses, Metallica i innych.","","Aerosmith, Guns N’ Roses, AC/DC, Metallica, Kiss, Van Halen, ZZ Top, Black Sabbath, Mötley Crüe, Bon Jovi, Scorpions, Led Zeppelin, Iron Maiden, Queen, Alice Cooper, Def Leppard, ","Piorunujący rock, Turbodoładowanie z klasykami rocka, Pubudka z klasykami rocka, Rockowe hymny nie do zatrzymania, Rockowe hymny dla kierowców, Największe rockowe przeboje, Rockowe szusowanie, Rockowe hity do zabawy w biurze, Rockowe hymny nie do zatrzymania, Klasyczne hymny rocka, Giganci elektrycznej gitary, Rock do samochodu, Hymny do grania na gitarze powietrznej, Rockowe kawałki na dobre samopoczucie., Foo Fighters &amp; przyjaciele, Rockowe hymny na imprezę, "
