Tytuł,Artysta,Opis,Usunięto,"Wykonawcy w tej stacji","Podobne stacje"
"Największe hity tygodnia","Od Muzyki Google Play","Regularnie aktualizowana lista największych kawałków z polskich list przebojów.","","Imagine Dragons, Dua Lipa, Linkin Park, Justin Timberlake, J Balvin, Gromee, Luis Fonsi, Camila Cabello, Sam Smith, Katy Perry, Pink, Calvin Harris, Maroon 5, Charlie Puth, Cheat Codes, Ed Sheeran, ","Najczęściej streamowane w 2017, Top Pop 2018, Top Dance 2018, Best of 2017: Dance, Współczesny optymistyczny pop, Na czasie, Przeboje lata 2018, Tropikalna i EDM-pop, Badass girls, Pozytywne pop hity, Feel-Good R&amp;B Vibes, Happy Love Songs, Dance 24/7, Top Rock 2018, Teen Party , Modern Blues &amp; Soul, "
