Tytuł,Artysta,Opis,Usunięto,"Wykonawcy w tej stacji","Podobne stacje"
"Klasyczni piosenkarze-tekściarze z kawiarni","Od Muzyki Google Play","Usiądź wygodnie, popijaj cappuccino i słuchaj ponadczasowych utworów piosenkarzy-tekściarzy z lat 60. i 70.","","Bob Dylan, Nick Drake, Joni Mitchell, James Taylor, Cat Stevens, Gordon Lightfoot, Donovan, Tim Buckley, Judee Sill, Buffy Sainte-Marie, Bob Lind, Joan Baez, Phil Ochs, Richard Fariña, Jim Croce, Paul Simon, ","Muzyka klasycznych trubadurów, Dryfowanie w kosmosie, Lato miłości, Rockowa edukacja , Rockowa edukacja , Klasyczne słoneczne popołudnie, Klasyczne, słoneczne popołudnie, Relaksujący pop, Peaceful Stroll, Relaksujący spacer, Delikatne głosy i wrażliwe dusze, Indie daydreaming, Podstawa udanej wycieczki samochodowej, Klasyki dla dzieci i rodziców, Relaksujący pop, Soulowy świat Muscle Shoals, "
