Tytuł,Album,Artysta,Czas trwania (ms),Ocena,Liczba odsłuchań,Usunięto,Indeks playlisty
"Faustian Bargain (Original Mix)","Beats Means Highs","The Solid Doctor","323000","0","1","","23"
