Tytuł,Album,Artysta,Czas trwania (ms),Ocena,Liczba odsłuchań,Usunięto,Indeks playlisty
"Ezio&#39;s Theme (From &quot;Assassins Creed II&quot;) (Orchestral Mix)","Lost Treasures - 50 Great Themes from Fantasy Movies and Games","Nostromo Pilots","160000","0","1","","12"
