Tytuł,Album,Artysta,Czas trwania (ms),Ocena,Liczba odsłuchań,Usunięto
"Koto Music - 12th Century to 18th Century (Rokudan No Shirabe)","Japanese Traditional Music","Izumi-kai Original Instrumental Group","238000","0","0",""
