Tytuł,Album,Artysta,Czas trwania (ms),Ocena,Liczba odsłuchań,Usunięto
"Too Old To Die Young","Quentin Tarantino’s Django Unchained Original Motion Picture Soundtrack (Explicit Version)","Brother Dege (AKA Dege Legg)","223000","0","11",""
