Tytuł,Album,Artysta,Czas trwania (ms),Ocena,Liczba odsłuchań,Usunięto
"Rumble (From &quot;Pulp Fiction&quot;)","Music from Pulp Fiction (Original Recordings - From &quot;Pulp Fiction&quot;)","Link Wray","148000","0","3",""
