Tytuł,Album,Artysta,Czas trwania (ms),Ocena,Liczba odsłuchań,Usunięto
"The Greatest American Hero-Believe It or Not (Theme from the Tv Score To &quot;The Greatest American Hero&quot;) (Cover)","Superheroes Assemble!: The Special Edition - Themes from the World&#39;s Mightiest Heroes of Film, TV and Comic Book!","Dominik Hauser","110000","0","0",""
