Tytuł,Album,Artysta,Czas trwania (ms),Ocena,Liczba odsłuchań,Usunięto
"The Incredible Hulk: The Lonely Main Theme (Theme from the Tv Series &quot;The Incredible Hulk&quot;) (Cover)","Superheroes Assemble!: The Special Edition - Themes from the World&#39;s Mightiest Heroes of Film, TV and Comic Book!","Dennis McCarthy","160000","0","2",""
