Tytuł,Album,Artysta,Czas trwania (ms),Ocena,Liczba odsłuchań,Usunięto
"Un Monumento","Quentin Tarantino’s Django Unchained Original Motion Picture Soundtrack (Explicit Version)","Ennio Morricone","150000","0","1",""
