Tytuł,Album,Artysta,Czas trwania (ms),Ocena,Liczba odsłuchań,Usunięto,Indeks playlisty
"The Ageing Young Rebel (Gentle Cruelty) (feat. Ken Nordine)","Xen Cuts","DJ Food","508000","0","1","","6"
