Tytuł,Album,Artysta,Czas trwania (ms),Ocena,Liczba odsłuchań,Usunięto,Indeks playlisty
"Love Is A Stranger (Remastered Version)","Sweet Dreams (Are Made Of This)","Eurythmics","224000","0","1","","1"
