Tytuł,Album,Artysta,Czas trwania (ms),Ocena,Liczba odsłuchań,Usunięto,Indeks playlisty
"You&#39;re The Best","The Karate Kid: The Original Motion Picture Soundtrack","Joe &quot;Bean&quot; Esposito","179000","0","18","","1"
