Tytuł,Właściciel,Opis,Udostępniona,Usunięto
"Roots Of La Roux","Dan Gennoe","While there&#39;s no shortage of acts influenced by &#39;80s pop, few recreate the spirit and sound of high gloss chic and bittersweet synthpop quite as exactly as La Roux&#39;s Elly Jackson. So as she releases her second album of moody neon heartache, we join her in paying homage to the era of hair gel and drum machines with a playlist of the hits that defined the decade and so influenced the Bullet Proof singer.","Tak",""
