Tytuł,Album,Artysta,Czas trwania (ms),Ocena,Liczba odsłuchań,Usunięto,Indeks playlisty
"Way Back Home","Way Back Home: The Best of Bob Crosby and the Bobcats","Bob Crosby &amp; the Bobcats","174000","0","3","","17"
