Tytuł,Album,Artysta,Czas trwania (ms),Ocena,Liczba odsłuchań,Usunięto,Indeks playlisty
"Five Minutes Away","Vocal Studies + Uprock Narratives","Scott Herren","195000","0","6","","4"
